Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 3,3,20,AI,Wednesday,Sophia Lopez,1039,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1070,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1071,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1097,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1098,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1129,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1130,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1161,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1162,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1193,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1194,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1220,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1221,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1252,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1253,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1284,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1285,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1316,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1317,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1343,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1344,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1375,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1376,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1407,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1408,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1439,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1440,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1466,Charlotte Evans
Room 3,3,20,AI,Wednesday,Sophia Lopez,1467,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1498,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1499,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1530,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1531,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1562,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1563,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1589,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1590,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1621,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1622,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1653,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1654,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1685,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1686,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1712,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1713,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1744,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1745,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1776,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1777,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1808,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1809,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1835,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1836,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1867,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1868,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1899,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1900,Charlotte Evans
Room 4,3,20,AI,Wednesday,William Rodriguez,1931,Charlotte Evans
Room 4,3,20,AI,Wednesday,Sophia Lopez,1932,Charlotte Evans
Room 5,3,20,AI,Wednesday,William Rodriguez,1958,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,1959,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,1990,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,1991,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2022,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2023,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2054,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2055,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2081,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2082,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2113,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2114,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2145,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2146,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2177,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2178,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2204,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2205,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2236,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2237,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2268,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2269,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2300,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2301,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2327,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2328,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2359,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2360,Sophia Lopez
Room 5,3,20,AI,Wednesday,William Rodriguez,2391,Sophia Lopez
Room 5,3,20,AI,Wednesday,Sophia Lopez,2392,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2423,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2424,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2450,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2451,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2482,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2483,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2514,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2515,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2546,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2547,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2573,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2574,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2605,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2606,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2637,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2638,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2669,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2670,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2696,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2697,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2728,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2729,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2760,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2761,Sophia Lopez
Room 6,3,20,AI,Wednesday,William Rodriguez,2792,Sophia Lopez
Room 6,3,20,AI,Wednesday,Sophia Lopez,2793,Sophia Lopez
Room 1,1,21,AI,Wednesday,Alexander Scott,121,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,122,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,153,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,154,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,185,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,186,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,217,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,218,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,244,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,245,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,276,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,277,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,308,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,309,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,340,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,341,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,367,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,368,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,399,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,400,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,431,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,432,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,463,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,464,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,490,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,491,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,522,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,523,Sarah Clark
Room 1,1,21,AI,Wednesday,Alexander Scott,554,Sarah Clark
Room 1,1,21,AI,Wednesday,Charlotte Evans,555,Sarah Clark
Room 2,1,21,AI,Wednesday,Alexander Scott,586,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,587,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,613,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,614,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,645,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,646,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,677,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,678,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,709,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,710,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,736,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,737,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,768,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,769,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,800,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,801,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,832,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,833,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,859,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,860,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,891,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,892,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,923,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,924,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,955,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,956,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,982,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,983,Matthew Nelson
Room 2,1,21,AI,Wednesday,Alexander Scott,1014,Matthew Nelson
Room 2,1,21,AI,Wednesday,Charlotte Evans,1015,Matthew Nelson
Room 3,1,21,AI,Wednesday,Alexander Scott,1046,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1047,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1078,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1079,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1105,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1106,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1137,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1138,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1169,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1170,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1201,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1202,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1228,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1229,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1260,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1261,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1292,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1293,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1324,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1325,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1351,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1352,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1383,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1384,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1415,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1416,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1447,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1448,Charlotte Evans
Room 3,1,21,AI,Wednesday,Alexander Scott,1474,Charlotte Evans
Room 3,1,21,AI,Wednesday,Charlotte Evans,1475,Charlotte Evans
Room 4,1,21,AI,Wednesday,Alexander Scott,1506,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1507,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1538,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1539,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1570,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1571,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1597,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1598,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1629,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1630,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1661,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1662,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1693,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1694,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1720,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1721,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1752,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1753,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1784,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1785,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1816,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1817,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1843,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1844,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1875,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1876,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1907,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1908,James Wilson
Room 4,1,21,AI,Wednesday,Alexander Scott,1939,James Wilson
Room 4,1,21,AI,Wednesday,Charlotte Evans,1940,James Wilson
Room 5,1,21,AI,Wednesday,Alexander Scott,1966,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,1967,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,1998,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,1999,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2030,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2031,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2062,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2063,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2089,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2090,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2121,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2122,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2153,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2154,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2185,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2186,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2212,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2213,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2244,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2245,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2276,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2277,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2308,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2309,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2335,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2336,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2367,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2368,Sophia Lopez
Room 5,1,21,AI,Wednesday,Alexander Scott,2399,Sophia Lopez
Room 5,1,21,AI,Wednesday,Charlotte Evans,2400,Sophia Lopez
Room 6,1,21,AI,Wednesday,Alexander Scott,2431,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2432,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2458,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2459,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2490,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2491,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2522,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2523,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2554,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2555,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2581,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2582,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2613,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2614,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2645,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2646,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2677,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2678,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2704,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2705,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2736,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2737,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2768,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2769,William Rodriguez
Room 6,1,21,AI,Wednesday,Alexander Scott,2800,William Rodriguez
Room 6,1,21,AI,Wednesday,Charlotte Evans,2801,William Rodriguez
Room 1,0,22,AI,Wednesday,Matthew Nelson,129,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,130,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,161,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,162,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,193,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,194,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,252,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,253,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,284,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,285,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,316,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,317,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,375,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,376,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,407,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,408,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,439,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,440,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,498,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,499,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,530,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,531,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,562,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,563,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,621,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,622,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,653,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,654,Alexander Scott
Room 1,0,22,AI,Wednesday,Matthew Nelson,685,Alexander Scott
Room 1,0,22,AI,Wednesday,Grace Robinson,686,Alexander Scott
Room 2,0,22,AI,Wednesday,Matthew Nelson,744,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,745,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,776,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,777,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,808,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,809,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,867,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,868,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,899,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,900,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,931,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,932,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,990,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,991,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,1022,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,1023,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,1054,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,1055,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,1113,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,1114,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,1145,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,1146,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,1177,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,1178,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,1236,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,1237,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,1268,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,1269,Matthew Nelson
Room 2,0,22,AI,Wednesday,Matthew Nelson,1300,Matthew Nelson
Room 2,0,22,AI,Wednesday,Grace Robinson,1301,Matthew Nelson
Room 3,0,22,AI,Wednesday,Matthew Nelson,1359,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1360,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1391,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1392,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1423,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1424,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1482,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1483,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1514,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1515,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1546,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1547,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1605,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1606,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1637,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1638,Charlotte Evans
Room 3,0,22,AI,Wednesday,Matthew Nelson,1669,Charlotte Evans
Room 3,0,22,AI,Wednesday,Grace Robinson,1670,Charlotte Evans
